# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-01-23 13:35:30 EST       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11023340 LOS PENASQUITOS C NR POWAY CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11023340
#            TS   parameter     statistic     Description
#          7755       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	7755_00060_00003	7755_00060_00003_cd
USGS	11023340	2016-12-27	6.29	A
USGS	11023340	2016-12-28	5.39	A
USGS	11023340	2016-12-29	4.80	A
USGS	11023340	2016-12-30	15.6	A
USGS	11023340	2016-12-31	76.7	A
USGS	11023340	2017-01-01	50.4	A
USGS	11023340	2017-01-02	10.3	A
USGS	11023340	2017-01-03	7.46	A
USGS	11023340	2017-01-04	9.38	A
USGS	11023340	2017-01-05	20.2	A
USGS	11023340	2017-01-06	14.5	A
USGS	11023340	2017-01-07	9.87	A
USGS	11023340	2017-01-08	14.9	A
USGS	11023340	2017-01-09	19.9	A
USGS	11023340	2017-01-10	6.96	A
USGS	11023340	2017-01-11	16.9	A
USGS	11023340	2017-01-12	32.0	A
USGS	11023340	2017-01-13	95.2	A
USGS	11023340	2017-01-14	19.3	A
USGS	11023340	2017-01-15	11.1	A
USGS	11023340	2017-01-16	8.38	A
USGS	11023340	2017-01-17	7.75	A
USGS	11023340	2017-01-18	9.76	A
USGS	11023340	2017-01-19	94.4	A
USGS	11023340	2017-01-20	681	A
USGS	11023340	2017-01-21	92.5	A
USGS	11023340	2017-01-22	132	A
USGS	11023340	2017-01-23	321	A
USGS	11023340	2017-01-24	106	A
USGS	11023340	2017-01-25	38.9	A
USGS	11023340	2017-01-26	27.0	A
USGS	11023340	2017-01-27	21.6	A
USGS	11023340	2017-01-28	15.5	A
USGS	11023340	2017-01-29	12.7	A
USGS	11023340	2017-01-30	11.1	A
USGS	11023340	2017-01-31	11.2	A
USGS	11023340	2017-02-01	8.94	A
USGS	11023340	2017-02-02	8.09	A
USGS	11023340	2017-02-03	7.60	A
USGS	11023340	2017-02-04	7.14	A
USGS	11023340	2017-02-05	6.81	A
USGS	11023340	2017-02-06	10.2	A
USGS	11023340	2017-02-07	47.6	A
USGS	11023340	2017-02-08	13.5	A
USGS	11023340	2017-02-09	10.1	A
USGS	11023340	2017-02-10	8.63	A
USGS	11023340	2017-02-11	12.4	A
USGS	11023340	2017-02-12	8.24	A
USGS	11023340	2017-02-13	7.28	A
USGS	11023340	2017-02-14	7.81	A
USGS	11023340	2017-02-15	6.15	A
USGS	11023340	2017-02-16	5.71	A
USGS	11023340	2017-02-17	101	A
USGS	11023340	2017-02-18	84.2	A
USGS	11023340	2017-02-19	48.3	A
USGS	11023340	2017-02-20	23.0	A
USGS	11023340	2017-02-21	18.6	A
USGS	11023340	2017-02-22	15.8	A
USGS	11023340	2017-02-23	13.4	A
USGS	11023340	2017-02-24	11.0	A
USGS	11023340	2017-02-25	9.94	A
USGS	11023340	2017-02-26	10.2	A
USGS	11023340	2017-02-27	1770	A
USGS	11023340	2017-02-28	691	A
USGS	11023340	2017-03-01	85.9	A
USGS	11023340	2017-03-02	51.3	A
USGS	11023340	2017-03-03	36.6	A
USGS	11023340	2017-03-04	29.0	A
USGS	11023340	2017-03-05	28.8	A
USGS	11023340	2017-03-06	24.6	A
USGS	11023340	2017-03-07	20.3	A
USGS	11023340	2017-03-08	18.5	A
USGS	11023340	2017-03-09	16.9	A
USGS	11023340	2017-03-10	15.7	A
USGS	11023340	2017-03-11	14.9	A
USGS	11023340	2017-03-12	14.1	A
USGS	11023340	2017-03-13	13.4	A
USGS	11023340	2017-03-14	12.7	A
USGS	11023340	2017-03-15	11.9	A
USGS	11023340	2017-03-16	11.5	A
USGS	11023340	2017-03-17	11.0	A
USGS	11023340	2017-03-18	10.4	A
USGS	11023340	2017-03-19	9.94	A
USGS	11023340	2017-03-20	9.61	A
USGS	11023340	2017-03-21	9.27	A
USGS	11023340	2017-03-22	9.71	A
USGS	11023340	2017-03-23	10.5	A
USGS	11023340	2017-03-24	8.42	A
USGS	11023340	2017-03-25	8.18	A
USGS	11023340	2017-03-26	8.01	A
USGS	11023340	2017-03-27	7.82	A
USGS	11023340	2017-03-28	7.56	A
USGS	11023340	2017-03-29	7.18	A
USGS	11023340	2017-03-30	6.87	A
USGS	11023340	2017-03-31	6.80	A
USGS	11023340	2017-04-01	6.54	A
USGS	11023340	2017-04-02	6.18	A
USGS	11023340	2017-04-03	6.15	A
USGS	11023340	2017-04-04	6.09	A
USGS	11023340	2017-04-05	5.78	A
USGS	11023340	2017-04-06	5.60	A
USGS	11023340	2017-04-07	5.58	A
USGS	11023340	2017-04-08	5.51	A
USGS	11023340	2017-04-09	5.47	A
USGS	11023340	2017-04-10	5.32	A
USGS	11023340	2017-04-11	5.27	A
USGS	11023340	2017-04-12	5.65	A
USGS	11023340	2017-04-13	5.25	A
USGS	11023340	2017-04-14	5.24	A
USGS	11023340	2017-04-15	4.98	A
USGS	11023340	2017-04-16	4.79	A
USGS	11023340	2017-04-17	4.78	A
USGS	11023340	2017-04-18	4.68	A
USGS	11023340	2017-04-19	4.81	A
USGS	11023340	2017-04-20	4.49	A
USGS	11023340	2017-04-21	4.52	A
USGS	11023340	2017-04-22	4.21	A
USGS	11023340	2017-04-23	4.08	A
USGS	11023340	2017-04-24	4.16	A
USGS	11023340	2017-04-25	4.20	A
USGS	11023340	2017-04-26	4.22	A
USGS	11023340	2017-04-27	4.09	A
USGS	11023340	2017-04-28	4.05	A
USGS	11023340	2017-04-29	3.38	A
USGS	11023340	2017-04-30	2.94	A
USGS	11023340	2017-05-01	3.02	A
USGS	11023340	2017-05-02	3.30	A
USGS	11023340	2017-05-03	2.99	A
USGS	11023340	2017-05-04	2.85	A
USGS	11023340	2017-05-05	2.88	A
USGS	11023340	2017-05-06	9.25	A
USGS	11023340	2017-05-07	113	A
USGS	11023340	2017-05-08	17.9	A
USGS	11023340	2017-05-09	4.98	A
USGS	11023340	2017-05-10	4.19	A
USGS	11023340	2017-05-11	3.85	A
USGS	11023340	2017-05-12	3.79	A
USGS	11023340	2017-05-13	5.34	A
USGS	11023340	2017-05-14	3.23	A
USGS	11023340	2017-05-15	2.79	A
USGS	11023340	2017-05-16	3.99	A
USGS	11023340	2017-05-17	2.98	A
USGS	11023340	2017-05-18	2.66	A
USGS	11023340	2017-05-19	2.47	A
USGS	11023340	2017-05-20	2.20	A
USGS	11023340	2017-05-21	2.05	A
USGS	11023340	2017-05-22	2.03	A
USGS	11023340	2017-05-23	1.99	A
USGS	11023340	2017-05-24	2.00	A
USGS	11023340	2017-05-25	2.02	A
USGS	11023340	2017-05-26	1.96	A
USGS	11023340	2017-05-27	1.86	A
USGS	11023340	2017-05-28	1.77	A
USGS	11023340	2017-05-29	1.91	A
USGS	11023340	2017-05-30	1.93	A:e
USGS	11023340	2017-05-31	1.86	A:e
USGS	11023340	2017-06-01	1.99	A:e
USGS	11023340	2017-06-02	2.09	A:e
USGS	11023340	2017-06-03	1.92	A
USGS	11023340	2017-06-04	1.94	A
USGS	11023340	2017-06-05	1.93	A
USGS	11023340	2017-06-06	2.05	A
USGS	11023340	2017-06-07	2.17	A
USGS	11023340	2017-06-08	2.02	A
USGS	11023340	2017-06-09	1.89	A
USGS	11023340	2017-06-10	2.05	A
USGS	11023340	2017-06-11	1.77	A
USGS	11023340	2017-06-12	1.85	A
USGS	11023340	2017-06-13	1.91	A
USGS	11023340	2017-06-14	1.85	A
USGS	11023340	2017-06-15	1.83	A
USGS	11023340	2017-06-16	1.77	A
USGS	11023340	2017-06-17	1.66	A
USGS	11023340	2017-06-18	1.58	A
USGS	11023340	2017-06-19	1.61	A
USGS	11023340	2017-06-20	1.61	A
USGS	11023340	2017-06-21	1.61	A
USGS	11023340	2017-06-22	1.67	A
USGS	11023340	2017-06-23	1.65	A
USGS	11023340	2017-06-24	1.66	A
USGS	11023340	2017-06-25	1.52	A
USGS	11023340	2017-06-26	1.44	A
USGS	11023340	2017-06-27	1.31	A
USGS	11023340	2017-06-28	1.38	A
USGS	11023340	2017-06-29	1.35	A
USGS	11023340	2017-06-30	1.41	A
USGS	11023340	2017-07-01	1.45	A
USGS	11023340	2017-07-02	1.37	A
USGS	11023340	2017-07-03	1.39	A
USGS	11023340	2017-07-04	1.37	A
USGS	11023340	2017-07-05	1.39	A
USGS	11023340	2017-07-06	1.36	A
USGS	11023340	2017-07-07	1.31	A
USGS	11023340	2017-07-08	1.25	A
USGS	11023340	2017-07-09	1.28	A
USGS	11023340	2017-07-10	1.26	A
USGS	11023340	2017-07-11	1.28	A
USGS	11023340	2017-07-12	1.34	A
USGS	11023340	2017-07-13	1.28	A
USGS	11023340	2017-07-14	1.29	A
USGS	11023340	2017-07-15	1.25	A
USGS	11023340	2017-07-16	1.23	A
USGS	11023340	2017-07-17	1.29	A
USGS	11023340	2017-07-18	1.35	A
USGS	11023340	2017-07-19	1.31	A
USGS	11023340	2017-07-20	1.31	A
USGS	11023340	2017-07-21	1.31	A
USGS	11023340	2017-07-22	1.27	A
USGS	11023340	2017-07-23	1.28	A
USGS	11023340	2017-07-24	1.53	A
USGS	11023340	2017-07-25	1.96	A
USGS	11023340	2017-07-26	1.46	A
USGS	11023340	2017-07-27	1.31	A
USGS	11023340	2017-07-28	1.28	A
USGS	11023340	2017-07-29	1.25	A
USGS	11023340	2017-07-30	1.19	A
USGS	11023340	2017-07-31	1.19	A
USGS	11023340	2017-08-01	1.18	A
USGS	11023340	2017-08-02	1.28	A
USGS	11023340	2017-08-03	1.27	A
USGS	11023340	2017-08-04	1.30	A
USGS	11023340	2017-08-05	1.13	A
USGS	11023340	2017-08-06	1.09	A
USGS	11023340	2017-08-07	1.14	A
USGS	11023340	2017-08-08	1.18	A
USGS	11023340	2017-08-09	1.17	A
USGS	11023340	2017-08-10	1.17	A
USGS	11023340	2017-08-11	1.16	A
USGS	11023340	2017-08-12	1.12	A
USGS	11023340	2017-08-13	1.10	A
USGS	11023340	2017-08-14	1.14	A
USGS	11023340	2017-08-15	1.26	A
USGS	11023340	2017-08-16	1.35	A
USGS	11023340	2017-08-17	1.39	A
USGS	11023340	2017-08-18	1.27	A
USGS	11023340	2017-08-19	1.21	A
USGS	11023340	2017-08-20	1.14	A
USGS	11023340	2017-08-21	1.23	A
USGS	11023340	2017-08-22	1.41	A
USGS	11023340	2017-08-23	1.49	A
USGS	11023340	2017-08-24	1.61	A
USGS	11023340	2017-08-25	1.53	A
USGS	11023340	2017-08-26	1.38	A
USGS	11023340	2017-08-27	1.21	A
USGS	11023340	2017-08-28	1.15	A
USGS	11023340	2017-08-29	1.20	A
USGS	11023340	2017-08-30	1.20	A
USGS	11023340	2017-08-31	1.10	A
USGS	11023340	2017-09-01	1.07	A
USGS	11023340	2017-09-02	0.96	A
USGS	11023340	2017-09-03	0.92	A
USGS	11023340	2017-09-04	0.99	A
USGS	11023340	2017-09-05	1.10	A
USGS	11023340	2017-09-06	1.16	A
USGS	11023340	2017-09-07	1.13	A
USGS	11023340	2017-09-08	1.14	A
USGS	11023340	2017-09-09	1.22	A
USGS	11023340	2017-09-10	1.13	A
USGS	11023340	2017-09-11	1.14	A
USGS	11023340	2017-09-12	1.12	A
USGS	11023340	2017-09-13	1.26	A
USGS	11023340	2017-09-14	1.44	A
USGS	11023340	2017-09-15	1.25	A
USGS	11023340	2017-09-16	1.25	A
USGS	11023340	2017-09-17	1.28	A
USGS	11023340	2017-09-18	1.21	A
USGS	11023340	2017-09-19	1.18	A
USGS	11023340	2017-09-20	1.16	A
USGS	11023340	2017-09-21	1.21	A
USGS	11023340	2017-09-22	1.18	A
USGS	11023340	2017-09-23	1.14	A
USGS	11023340	2017-09-24	1.05	A
USGS	11023340	2017-09-25	1.02	A
USGS	11023340	2017-09-26	1.01	A
USGS	11023340	2017-09-27	1.00	A
USGS	11023340	2017-09-28	1.02	A
USGS	11023340	2017-09-29	1.03	A
USGS	11023340	2017-09-30	0.99	A
USGS	11023340	2017-10-01	1.02	A
USGS	11023340	2017-10-02	1.10	A
USGS	11023340	2017-10-03	1.21	A
USGS	11023340	2017-10-04	1.19	A
USGS	11023340	2017-10-05	1.15	A
USGS	11023340	2017-10-06	1.18	A
USGS	11023340	2017-10-07	1.15	A
USGS	11023340	2017-10-08	1.15	A
USGS	11023340	2017-10-09	1.31	A
USGS	11023340	2017-10-10	1.32	A
USGS	11023340	2017-10-11	1.24	A
USGS	11023340	2017-10-12	1.29	A
USGS	11023340	2017-10-13	1.26	A
USGS	11023340	2017-10-14	1.22	A:e
USGS	11023340	2017-10-15	1.11	A:e
USGS	11023340	2017-10-16	1.07	A:e
USGS	11023340	2017-10-17	1.05	A:e
USGS	11023340	2017-10-18	1.05	A
USGS	11023340	2017-10-19	1.10	A
USGS	11023340	2017-10-20	1.57	A
USGS	11023340	2017-10-21	1.49	A
USGS	11023340	2017-10-22	1.19	A
USGS	11023340	2017-10-23	1.09	A
USGS	11023340	2017-10-24	1.16	A
USGS	11023340	2017-10-25	1.22	A
USGS	11023340	2017-10-26	1.24	A
USGS	11023340	2017-10-27	1.29	A
USGS	11023340	2017-10-28	1.31	A
USGS	11023340	2017-10-29	1.25	A
USGS	11023340	2017-10-30	1.40	A
USGS	11023340	2017-10-31	1.54	A
USGS	11023340	2017-11-01	1.64	A
USGS	11023340	2017-11-02	1.61	A
USGS	11023340	2017-11-03	1.54	A
USGS	11023340	2017-11-04	1.46	A
USGS	11023340	2017-11-05	1.39	A
USGS	11023340	2017-11-06	1.47	A
USGS	11023340	2017-11-07	1.66	A
USGS	11023340	2017-11-08	1.70	A
USGS	11023340	2017-11-09	1.67	A
USGS	11023340	2017-11-10	1.62	A
USGS	11023340	2017-11-11	1.54	A
USGS	11023340	2017-11-12	1.51	A
USGS	11023340	2017-11-13	1.53	A
USGS	11023340	2017-11-14	1.67	A
USGS	11023340	2017-11-15	1.64	A
USGS	11023340	2017-11-16	1.60	A
USGS	11023340	2017-11-17	1.63	A
USGS	11023340	2017-11-18	1.57	A
USGS	11023340	2017-11-19	1.50	A
USGS	11023340	2017-11-20	1.49	A
USGS	11023340	2017-11-21	1.47	A
USGS	11023340	2017-11-22	1.41	A
USGS	11023340	2017-11-23	1.43	A
USGS	11023340	2017-11-24	1.48	A
USGS	11023340	2017-11-25	1.49	A
USGS	11023340	2017-11-26	1.49	A
USGS	11023340	2017-11-27	1.80	A
USGS	11023340	2017-11-28	1.80	A
USGS	11023340	2017-11-29	1.70	A
USGS	11023340	2017-11-30	1.70	A
USGS	11023340	2017-12-01	1.67	A
USGS	11023340	2017-12-02	1.62	A
USGS	11023340	2017-12-03	1.52	A
USGS	11023340	2017-12-04	1.59	A
USGS	11023340	2017-12-05	1.52	A
USGS	11023340	2017-12-06	1.43	A
USGS	11023340	2017-12-07	1.37	A
USGS	11023340	2017-12-08	1.41	A
USGS	11023340	2017-12-09	1.51	A
USGS	11023340	2017-12-10	1.56	A
USGS	11023340	2017-12-11	1.59	A
USGS	11023340	2017-12-12	1.65	A
USGS	11023340	2017-12-13	1.66	A
USGS	11023340	2017-12-14	1.69	A
USGS	11023340	2017-12-15	1.73	A
USGS	11023340	2017-12-16	1.82	A
USGS	11023340	2017-12-17	1.73	A
USGS	11023340	2017-12-18	1.73	A
USGS	11023340	2017-12-19	1.75	A
USGS	11023340	2017-12-20	2.97	A
USGS	11023340	2017-12-21	7.30	A
USGS	11023340	2017-12-22	2.87	A
USGS	11023340	2017-12-23	2.34	A
USGS	11023340	2017-12-24	2.41	A
USGS	11023340	2017-12-25	2.40	A
USGS	11023340	2017-12-26	2.36	A
USGS	11023340	2017-12-27	2.41	A
USGS	11023340	2017-12-28	2.45	A
USGS	11023340	2017-12-29	2.43	A
USGS	11023340	2017-12-30	2.35	A
USGS	11023340	2017-12-31	2.31	A
USGS	11023340	2018-01-01	2.37	A
USGS	11023340	2018-01-02	2.42	A
USGS	11023340	2018-01-03	2.51	A
USGS	11023340	2018-01-04	2.38	A
USGS	11023340	2018-01-05	2.42	A
USGS	11023340	2018-01-06	2.32	A
USGS	11023340	2018-01-07	2.34	A
USGS	11023340	2018-01-08	4.40	A
USGS	11023340	2018-01-09	390	A
USGS	11023340	2018-01-10	84.6	A
USGS	11023340	2018-01-11	10.8	A
USGS	11023340	2018-01-12	7.46	A
USGS	11023340	2018-01-13	6.05	A
USGS	11023340	2018-01-14	5.09	A
USGS	11023340	2018-01-15	4.55	A
USGS	11023340	2018-01-16	4.22	A
USGS	11023340	2018-01-17	6.60	A
USGS	11023340	2018-01-18	3.87	A
USGS	11023340	2018-01-19	3.54	A
USGS	11023340	2018-01-20	3.58	A
USGS	11023340	2018-01-21	3.13	A
USGS	11023340	2018-01-22	2.92	A
USGS	11023340	2018-01-23	2.91	A
USGS	11023340	2018-01-24	2.83	A
USGS	11023340	2018-01-25	2.75	A
USGS	11023340	2018-01-26	2.75	A
USGS	11023340	2018-01-27	2.66	A
USGS	11023340	2018-01-28	2.49	A
USGS	11023340	2018-01-29	2.41	A
USGS	11023340	2018-01-30	2.48	A
USGS	11023340	2018-01-31	2.56	A
USGS	11023340	2018-02-01	2.82	A
USGS	11023340	2018-02-02	2.41	A
USGS	11023340	2018-02-03	2.32	A
USGS	11023340	2018-02-04	2.19	A
USGS	11023340	2018-02-05	2.18	A
USGS	11023340	2018-02-06	2.21	A
USGS	11023340	2018-02-07	2.31	A
USGS	11023340	2018-02-08	2.11	A
USGS	11023340	2018-02-09	2.13	A:e
USGS	11023340	2018-02-10	2.14	A:e
USGS	11023340	2018-02-11	2.18	A:e
USGS	11023340	2018-02-12	2.42	A:e
USGS	11023340	2018-02-13	2.47	A:e
USGS	11023340	2018-02-14	2.42	A:e
USGS	11023340	2018-02-15	2.39	A:e
USGS	11023340	2018-02-16	2.12	A:e
USGS	11023340	2018-02-17	2.03	A
USGS	11023340	2018-02-18	2.02	A
USGS	11023340	2018-02-19	2.04	A
USGS	11023340	2018-02-20	2.18	A
USGS	11023340	2018-02-21	2.50	A
USGS	11023340	2018-02-22	2.48	A
USGS	11023340	2018-02-23	2.31	A
USGS	11023340	2018-02-24	2.12	A
USGS	11023340	2018-02-25	2.00	A
USGS	11023340	2018-02-26	2.12	A
USGS	11023340	2018-02-27	34.9	A
USGS	11023340	2018-02-28	3.76	A
USGS	11023340	2018-03-01	2.67	A
USGS	11023340	2018-03-02	3.25	A
USGS	11023340	2018-03-03	9.66	A
USGS	11023340	2018-03-04	3.78	A
USGS	11023340	2018-03-05	2.12	A
USGS	11023340	2018-03-06	2.00	A
USGS	11023340	2018-03-07	1.77	A
USGS	11023340	2018-03-08	1.66	A
USGS	11023340	2018-03-09	1.60	A
USGS	11023340	2018-03-10	21.8	A
USGS	11023340	2018-03-11	35.9	A
USGS	11023340	2018-03-12	5.13	A
USGS	11023340	2018-03-13	6.62	A
USGS	11023340	2018-03-14	7.15	A
USGS	11023340	2018-03-15	23.8	A
USGS	11023340	2018-03-16	5.18	A
USGS	11023340	2018-03-17	20.4	A
USGS	11023340	2018-03-18	5.64	A
USGS	11023340	2018-03-19	4.24	A
USGS	11023340	2018-03-20	4.30	A
USGS	11023340	2018-03-21	3.07	A
USGS	11023340	2018-03-22	3.15	A
USGS	11023340	2018-03-23	6.75	A
USGS	11023340	2018-03-24	3.38	A
USGS	11023340	2018-03-25	2.72	A
USGS	11023340	2018-03-26	2.54	A
USGS	11023340	2018-03-27	2.59	A
USGS	11023340	2018-03-28	2.50	A
USGS	11023340	2018-03-29	2.45	A
USGS	11023340	2018-03-30	2.36	A
USGS	11023340	2018-03-31	2.24	A
USGS	11023340	2018-04-01	2.18	A
USGS	11023340	2018-04-02	2.33	A
USGS	11023340	2018-04-03	2.41	A
USGS	11023340	2018-04-04	2.42	A
USGS	11023340	2018-04-05	3.07	A
USGS	11023340	2018-04-06	2.38	A
USGS	11023340	2018-04-07	2.28	A
USGS	11023340	2018-04-08	2.24	A
USGS	11023340	2018-04-09	2.12	A
USGS	11023340	2018-04-10	2.04	A
USGS	11023340	2018-04-11	1.99	A
USGS	11023340	2018-04-12	2.13	A
USGS	11023340	2018-04-13	2.13	A
USGS	11023340	2018-04-14	1.92	A
USGS	11023340	2018-04-15	1.71	A
USGS	11023340	2018-04-16	1.82	A
USGS	11023340	2018-04-17	1.82	A
USGS	11023340	2018-04-18	1.78	A
USGS	11023340	2018-04-19	2.32	A
USGS	11023340	2018-04-20	2.51	A
USGS	11023340	2018-04-21	1.92	A
USGS	11023340	2018-04-22	1.76	A
USGS	11023340	2018-04-23	1.66	A
USGS	11023340	2018-04-24	1.66	A
USGS	11023340	2018-04-25	1.65	A
USGS	11023340	2018-04-26	1.57	A
USGS	11023340	2018-04-27	1.56	A
USGS	11023340	2018-04-28	1.64	A
USGS	11023340	2018-04-29	1.69	A
USGS	11023340	2018-04-30	1.83	A
USGS	11023340	2018-05-01	2.51	A
USGS	11023340	2018-05-02	5.51	A
USGS	11023340	2018-05-03	3.12	A
USGS	11023340	2018-05-04	2.03	A
USGS	11023340	2018-05-05	1.79	A
USGS	11023340	2018-05-06	1.61	A:e
USGS	11023340	2018-05-07	1.58	A:e
USGS	11023340	2018-05-08	1.59	A
USGS	11023340	2018-05-09	1.43	A
USGS	11023340	2018-05-10	1.46	A
USGS	11023340	2018-05-11	1.47	A
USGS	11023340	2018-05-12	1.78	A
USGS	11023340	2018-05-13	1.62	A
USGS	11023340	2018-05-14	1.43	A
USGS	11023340	2018-05-15	1.42	A
USGS	11023340	2018-05-16	1.35	A
USGS	11023340	2018-05-17	1.34	A
USGS	11023340	2018-05-18	1.39	A
USGS	11023340	2018-05-19	1.43	A
USGS	11023340	2018-05-20	1.50	A
USGS	11023340	2018-05-21	1.64	A
USGS	11023340	2018-05-22	1.63	A
USGS	11023340	2018-05-23	1.49	A
USGS	11023340	2018-05-24	1.66	A
USGS	11023340	2018-05-25	1.66	A
USGS	11023340	2018-05-26	1.40	A
USGS	11023340	2018-05-27	1.35	A
USGS	11023340	2018-05-28	1.25	A
USGS	11023340	2018-05-29	1.29	A
USGS	11023340	2018-05-30	1.36	A
USGS	11023340	2018-05-31	1.35	A
USGS	11023340	2018-06-01	1.29	A
USGS	11023340	2018-06-02	1.17	A
USGS	11023340	2018-06-03	1.14	A
USGS	11023340	2018-06-04	1.12	A
USGS	11023340	2018-06-05	1.06	A
USGS	11023340	2018-06-06	1.09	A
USGS	11023340	2018-06-07	0.99	A
USGS	11023340	2018-06-08	0.95	A
USGS	11023340	2018-06-09	0.88	A
USGS	11023340	2018-06-10	0.84	A
USGS	11023340	2018-06-11	0.86	A
USGS	11023340	2018-06-12	0.87	A
USGS	11023340	2018-06-13	0.85	A
USGS	11023340	2018-06-14	0.89	A
USGS	11023340	2018-06-15	0.84	A
USGS	11023340	2018-06-16	0.82	A
USGS	11023340	2018-06-17	0.87	A
USGS	11023340	2018-06-18	0.87	A
USGS	11023340	2018-06-19	0.87	A
USGS	11023340	2018-06-20	0.98	A
USGS	11023340	2018-06-21	0.93	A
USGS	11023340	2018-06-22	0.89	A
USGS	11023340	2018-06-23	0.87	A
USGS	11023340	2018-06-24	0.80	A
USGS	11023340	2018-06-25	0.76	A
USGS	11023340	2018-06-26	0.77	A
USGS	11023340	2018-06-27	1.00	A
USGS	11023340	2018-06-28	0.77	A
USGS	11023340	2018-06-29	0.76	A
USGS	11023340	2018-06-30	0.73	A
USGS	11023340	2018-07-01	0.68	A
USGS	11023340	2018-07-02	0.69	A
USGS	11023340	2018-07-03	0.64	A
USGS	11023340	2018-07-04	0.61	A
USGS	11023340	2018-07-05	0.62	A
USGS	11023340	2018-07-06	0.59	A
USGS	11023340	2018-07-07	0.56	A
USGS	11023340	2018-07-08	1.10	A
USGS	11023340	2018-07-09	0.62	A
USGS	11023340	2018-07-10	0.67	A
USGS	11023340	2018-07-11	0.73	A
USGS	11023340	2018-07-12	0.64	A
USGS	11023340	2018-07-13	0.64	A
USGS	11023340	2018-07-14	0.61	A
USGS	11023340	2018-07-15	0.56	A
USGS	11023340	2018-07-16	0.62	A
USGS	11023340	2018-07-17	0.58	A
USGS	11023340	2018-07-18	0.59	A
USGS	11023340	2018-07-19	0.58	A
USGS	11023340	2018-07-20	0.55	A
USGS	11023340	2018-07-21	0.53	A
USGS	11023340	2018-07-22	0.51	A
USGS	11023340	2018-07-23	0.51	A
USGS	11023340	2018-07-24	0.49	A
USGS	11023340	2018-07-25	0.50	A
USGS	11023340	2018-07-26	0.52	A
USGS	11023340	2018-07-27	0.55	A
USGS	11023340	2018-07-28	0.55	A
USGS	11023340	2018-07-29	0.52	A
USGS	11023340	2018-07-30	0.53	A
USGS	11023340	2018-07-31	0.53	A
USGS	11023340	2018-08-01	0.54	A
USGS	11023340	2018-08-02	0.54	A
USGS	11023340	2018-08-03	0.54	A
USGS	11023340	2018-08-04	0.54	A
USGS	11023340	2018-08-05	0.54	A
USGS	11023340	2018-08-06	0.53	A
USGS	11023340	2018-08-07	0.52	A
USGS	11023340	2018-08-08	0.55	A
USGS	11023340	2018-08-09	0.54	A
USGS	11023340	2018-08-10	0.54	A
USGS	11023340	2018-08-11	0.47	A
USGS	11023340	2018-08-12	0.50	A
USGS	11023340	2018-08-13	0.54	A
USGS	11023340	2018-08-14	0.54	A
USGS	11023340	2018-08-15	0.58	A
USGS	11023340	2018-08-16	0.63	A
USGS	11023340	2018-08-17	0.64	A
USGS	11023340	2018-08-18	0.61	A
USGS	11023340	2018-08-19	0.61	A
USGS	11023340	2018-08-20	0.66	A
USGS	11023340	2018-08-21	0.68	A
USGS	11023340	2018-08-22	0.65	A
USGS	11023340	2018-08-23	0.65	A
USGS	11023340	2018-08-24	0.67	A
USGS	11023340	2018-08-25	0.64	A
USGS	11023340	2018-08-26	0.63	A
USGS	11023340	2018-08-27	0.64	A
USGS	11023340	2018-08-28	0.62	A
USGS	11023340	2018-08-29	0.66	A
USGS	11023340	2018-08-30	0.65	A
USGS	11023340	2018-08-31	0.64	A
USGS	11023340	2018-09-01	0.62	A
USGS	11023340	2018-09-02	0.62	A
USGS	11023340	2018-09-03	0.70	A
USGS	11023340	2018-09-04	0.85	A
USGS	11023340	2018-09-05	0.99	A
USGS	11023340	2018-09-06	0.93	A
USGS	11023340	2018-09-07	0.85	A
USGS	11023340	2018-09-08	0.76	A
USGS	11023340	2018-09-09	0.71	A
USGS	11023340	2018-09-10	0.69	A
USGS	11023340	2018-09-11	0.82	A
USGS	11023340	2018-09-12	0.87	A
USGS	11023340	2018-09-13	0.75	A
USGS	11023340	2018-09-14	0.69	A
USGS	11023340	2018-09-15	0.70	A
USGS	11023340	2018-09-16	0.72	A
USGS	11023340	2018-09-17	0.75	A
USGS	11023340	2018-09-18	0.71	A
USGS	11023340	2018-09-19	0.69	A
USGS	11023340	2018-09-20	0.71	A
USGS	11023340	2018-09-21	0.74	A
USGS	11023340	2018-09-22	0.72	A
USGS	11023340	2018-09-23	0.74	A
USGS	11023340	2018-09-24	0.83	A
USGS	11023340	2018-09-25	0.87	A
USGS	11023340	2018-09-26	0.88	A
USGS	11023340	2018-09-27	0.86	A
